Timestamp,Key,Interval_ms,Chars_per_Second,Error_Count,is_human
28/10/2024 18:51,s,"96,49","10,36",1,1
28/10/2024 18:51,d,"87,66","11,41",1,1
28/10/2024 18:51,a,"436,84","2,29",1,1
28/10/2024 18:51,[SPACE],72,"13,89",1,1
28/10/2024 18:51,a,"236,95","4,22",1,1
28/10/2024 18:51,",","474,25","2,11",1,1
28/10/2024 18:51,[SPACE],"150,49","6,64",1,1
28/10/2024 18:51,h,146,"6,85",1,1
28/10/2024 18:51,e,"227,06","4,4",1,1
28/10/2024 18:51,y,"131,96","7,58",1,1
28/10/2024 18:51,[SPACE],"118,97","8,41",1,1
28/10/2024 18:51,p,"109,02","9,17",1,1
28/10/2024 18:51,e,"90,79","11,01",1,1
28/10/2024 18:51,p,91,"10,99",1,1
28/10/2024 18:51,i,178,"5,62",1,1
28/10/2024 18:51,t,64,"15,63",1,1
28/10/2024 18:51,[SPACE],100,10,1,1
28/10/2024 18:51,c,"332,82",3,1,1
28/10/2024 18:51,o,"68,01","14,7",1,1
28/10/2024 18:51,m,"186,67","5,36",1,1
28/10/2024 18:51,o,"168,01","5,95",1,1
28/10/2024 18:51,[SPACE],"40,99","24,4",1,1
28/10/2024 18:51,e,"100,91","9,91",1,1
28/10/2024 18:51,s,72,"13,89",1,1
28/10/2024 18:51,t,"150,81","6,63",1,1
28/10/2024 18:51,a,"72,97","13,71",1,1
28/10/2024 18:51,s,87,"11,49",1,1
28/10/2024 18:51,",","132,02","7,57",1,1
28/10/2024 18:51,[SPACE],"114,2","8,76",1,1
28/10/2024 18:51,t,"126,97","7,88",1,1
28/10/2024 18:51,y,1,1001,1,1
28/10/2024 18:51,[BACKSPACE],"285,86","3,5",2,1
28/10/2024 18:51,[BACKSPACE],"131,72","7,59",3,1
28/10/2024 18:51,y,"87,21","11,47",3,1
28/10/2024 18:51,o,113,"8,85",3,1
28/10/2024 18:51,[SPACE],46,"21,74",3,1
28/10/2024 18:51,t,"100,04",10,3,1
28/10/2024 18:51,e,"113,95","8,78",3,1
28/10/2024 18:51,[SPACE],77,"12,99",3,1
28/10/2024 18:51,v,"129,12","7,74",3,1
28/10/2024 18:51,o,81,"12,35",3,1
28/10/2024 18:51,y,91,"10,99",3,1
28/10/2024 18:51,[SPACE],105,"9,52",3,1
28/10/2024 18:51,a,"100,06","9,99",3,1
28/10/2024 18:51,[SPACE],"363,16","2,75",3,1
28/10/2024 18:51,h,"170,01","5,88",3,1
28/10/2024 18:51,a,"58,37","17,13",3,1
28/10/2024 18:51,c,100,10,3,1
28/10/2024 18:51,e,91,"10,99",3,1
28/10/2024 18:51,r,105,"9,52",3,1
28/10/2024 18:51,[SPACE],91,"10,99",3,1
28/10/2024 18:51,t,"114,54","8,73",3,1
28/10/2024 18:51,u,82,"12,2",3,1
28/10/2024 18:51,r,173,"5,78",3,1
28/10/2024 18:51,u,118,"8,47",3,1
28/10/2024 18:51,r,105,"9,52",3,1
28/10/2024 18:51,u,104,"9,62",3,1
28/10/2024 18:51,[SPACE],210,"4,76",3,1
28/10/2024 18:51,t,"459,58","2,18",3,1
28/10/2024 18:51,u,"136,01","7,35",3,1
28/10/2024 18:51,r,"222,76","4,49",3,1
28/10/2024 18:51,[SPACE],"201,51","4,96",3,1
28/10/2024 18:51,u,154,"6,49",3,1
28/10/2024 18:51,t,"141,01","7,09",3,1
28/10/2024 18:51,u,"109,96","9,09",3,1
28/10/2024 18:51,[SPACE],127,"7,87",3,1
28/10/2024 18:51,[BACKSPACE],"623,34","1,6",4,1
28/10/2024 18:51,",","246,93","4,05",4,1
28/10/2024 18:51,[SPACE],98,"10,2",4,1
28/10/2024 18:51,p,"333,83",3,4,1
28/10/2024 18:51,e,95,"10,53",4,1
28/10/2024 18:51,r,173,"5,78",4,1
28/10/2024 18:51,o,60,"16,67",4,1
28/10/2024 18:51,[SPACE],127,"7,87",4,1
28/10/2024 18:51,m,91,"10,99",4,1
28/10/2024 18:51,a,50,20,4,1
28/10/2024 18:51,r,60,"16,67",4,1
28/10/2024 18:51,i,113,"8,85",4,1
28/10/2024 18:51,c,105,"9,52",4,1
28/10/2024 18:51,a,63,"15,87",4,1
28/10/2024 18:51,[SPACE],101,"9,9",4,1
28/10/2024 18:51,y,86,"11,63",4,1
28/10/2024 18:51,o,87,"11,49",4,1
28/10/2024 18:51,[SPACE],58,"17,24",4,1
28/10/2024 18:51,n,142,"7,04",4,1
28/10/2024 18:51,o,"191,03","5,23",4,1
28/10/2024 18:51,[SPACE],"25,97","38,51",4,1
28/10/2024 18:51,s,124,"8,06",4,1
28/10/2024 18:51,e,69,"14,49",4,1
28/10/2024 18:51,",","417,63","2,39",4,1
28/10/2024 18:51,[SPACE],"90,97","10,99",4,1
28/10/2024 18:51,t,"87,51","11,43",4,1
28/10/2024 18:51,u,122,"8,2",4,1
28/10/2024 18:51,[SPACE],95,"10,53",4,1
28/10/2024 18:51,a,115,"8,7",4,1
28/10/2024 18:51,[SPACE],113,"8,85",4,1
28/10/2024 18:51,v,105,"9,52",4,1
28/10/2024 18:51,e,77,"12,99",4,1
28/10/2024 18:51,c,177,"5,65",4,1
28/10/2024 18:51,e,79,"12,66",4,1
28/10/2024 18:51,s,200,5,4,1
28/10/2024 18:51,[SPACE],"95,99","10,42",4,1
28/10/2024 18:51,t,82,"12,19",4,1
28/10/2024 18:51,e,112,"8,93",4,1
28/10/2024 18:51,[SPACE],124,"8,06",4,1
28/10/2024 18:51,t,"95,99","10,42",4,1
28/10/2024 18:51,i,"122,87","8,14",4,1
28/10/2024 18:51,r,"95,92","10,43",4,1
28/10/2024 18:51,a,"76,89","13,01",4,1
28/10/2024 18:51,s,"105,33","9,49",4,1
28/10/2024 18:51,[SPACE],73,"13,7",4,1
28/10/2024 18:51,u,90,"11,11",4,1
28/10/2024 18:51,n,196,"5,1",4,1
28/10/2024 18:51,o,205,"4,88",4,1
28/10/2024 18:51,s,64,"15,63",4,1
28/10/2024 18:51,[SPACE],72,"13,89",4,1
28/10/2024 18:51,c,86,"11,63",4,1
28/10/2024 18:51,o,61,"16,39",4,1
28/10/2024 18:51,m,196,"5,1",4,1
28/10/2024 18:51,a,59,"16,95",4,1
28/10/2024 18:51,n,113,"8,85",4,1
28/10/2024 18:51,d,87,"11,49",4,1
28/10/2024 18:51,o,114,"8,77",4,1
28/10/2024 18:51,s,64,"15,63",4,1
28/10/2024 18:51,[SPACE],63,"15,87",4,1
28/10/2024 18:51,t,69,"14,49",4,1
28/10/2024 18:51,o,72,"13,89",4,1
28/10/2024 18:51,d,127,"7,87",4,1
28/10/2024 18:51,o,91,"10,99",4,1
28/10/2024 18:51,s,47,"21,28",4,1
28/10/2024 18:51,[SPACE],108,"9,26",4,1
28/10/2024 18:51,r,88,"11,36",4,1
28/10/2024 18:51,a,68,"14,71",4,1
28/10/2024 18:51,r,123,"8,13",4,1
28/10/2024 18:51,o,113,"8,85",4,1
28/10/2024 18:51,s,83,"12,05",4,1
28/10/2024 18:51,[SPACE],103,"9,71",4,1
28/10/2024 18:51,w,"128,7","7,77",4,1
28/10/2024 18:51,e,100,10,4,1
28/10/2024 18:51,b,255,"3,92",4,1
28/10/2024 18:51,o,41,"24,39",4,1
28/10/2024 18:51,",","196,01","5,1",4,1
28/10/2024 18:51,[SPACE],"113,99","8,77",4,1
28/10/2024 18:51,[BACKSPACE],"404,26","2,47",5,1
28/10/2024 18:51,[BACKSPACE],"123,18","8,12",6,1
28/10/2024 18:51,n,"109,54","9,13",6,1
28/10/2024 18:51,",",137,"7,3",6,1
28/10/2024 18:51,[SPACE],100,10,6,1
28/10/2024 18:51,s,"486,5","2,06",6,1
28/10/2024 18:51,a,73,"13,7",6,1
28/10/2024 18:51,[BACKSPACE],"319,69","3,13",7,1
28/10/2024 18:51,[BACKSPACE],"141,01","7,09",8,1
28/10/2024 18:51,[BACKSPACE],150,"6,67",9,1
28/10/2024 18:51,[BACKSPACE],"387,04","2,58",10,1
28/10/2024 18:51,.,"205,02","4,88",10,1
28/10/2024 18:51,[SPACE],"75,97","13,16",10,1
28/10/2024 18:51,[Key.caps_lock],59,"16,95",10,1
28/10/2024 18:51,s,88,"11,36",10,1
28/10/2024 18:51,[Key.caps_lock],99,"10,1",10,1
28/10/2024 18:51,a,69,"14,49",10,1
28/10/2024 18:51,b,159,"6,29",10,1
28/10/2024 18:51,e,123,"8,13",10,1
28/10/2024 18:51,s,96,"10,42",10,1
28/10/2024 18:51,",",159,"6,29",10,1
28/10/2024 18:51,[SPACE],118,"8,47",10,1
28/10/2024 18:51,a,78,"12,82",10,1
28/10/2024 18:51,[SPACE],127,"7,87",10,1
28/10/2024 18:51,m,"83,02","12,05",10,1
28/10/2024 18:51,i,"176,98","5,65",10,1
28/10/2024 18:51,[SPACE],81,"12,35",10,1
28/10/2024 18:51,m,133,"7,52",10,1
28/10/2024 18:51,e,59,"16,95",10,1
28/10/2024 18:51,[SPACE],105,"9,52",10,1
28/10/2024 18:51,c,164,"6,1",10,1
28/10/2024 18:51,a,91,"10,99",10,1
28/10/2024 18:51,g,119,"8,4",10,1
28/10/2024 18:51,a,72,"13,89",10,1
28/10/2024 18:51,[SPACE],77,"12,99",10,1
28/10/2024 18:51,m,92,"10,87",10,1
28/10/2024 18:51,u,191,"5,24",10,1
28/10/2024 18:51,c,91,"10,99",10,1
28/10/2024 18:51,h,114,"8,77",10,1
28/10/2024 18:51,i,187,"5,35",10,1
28/10/2024 18:51,s,82,"12,2",10,1
28/10/2024 18:51,i,82,"12,19",10,1
28/10/2024 18:51,m,223,"4,48",10,1
28/10/2024 18:51,o,187,"5,35",10,1
28/10/2024 18:51,[SPACE],85,"11,76",10,1
28/10/2024 18:51,q,74,"13,51",10,1
28/10/2024 18:51,u,96,"10,42",10,1
28/10/2024 18:51,e,68,"14,71",10,1
28/10/2024 18:51,[SPACE],109,"9,17",10,1
28/10/2024 18:51,p,78,"12,82",10,1
28/10/2024 18:51,e,109,"9,17",10,1
28/10/2024 18:51,p,77,"12,99",10,1
28/10/2024 18:51,i,200,5,10,1
28/10/2024 18:51,t,78,"12,82",10,1
28/10/2024 18:51,o,127,"7,87",10,1
28/10/2024 18:51,[SPACE],"319,03","3,13",10,1
28/10/2024 18:51,s,"127,29","7,86",10,1
28/10/2024 18:51,e,"86,28","11,59",10,1
28/10/2024 18:51,a,96,"10,42",10,1
28/10/2024 18:51,[SPACE],118,"8,47",10,1
28/10/2024 18:51,t,"141,01","7,09",10,1
28/10/2024 18:51,a,96,"10,42",10,1
28/10/2024 18:51,n,105,"9,52",10,1
28/10/2024 18:51,[SPACE],245,"4,08",10,1
28/10/2024 18:51,c,"97,43","10,26",10,1
28/10/2024 18:51,a,"76,01","13,16",10,1
28/10/2024 18:51,r,150,"6,67",10,1
28/10/2024 18:51,o,69,"14,49",10,1
28/10/2024 18:51,",",210,"4,76",10,1
28/10/2024 18:51,[SPACE],90,"11,11",10,1
28/10/2024 18:51,o,132,"7,58",10,1
28/10/2024 18:51,[SPACE],68,"14,71",10,1
28/10/2024 18:51,s,110,"9,09",10,1
28/10/2024 18:51,e,82,"12,2",10,1
28/10/2024 18:51,a,87,"11,49",10,1
28/10/2024 18:51,",",100,10,10,1
28/10/2024 18:51,[SPACE],113,"8,85",10,1
28/10/2024 18:51,c,119,"8,4",10,1
28/10/2024 18:51,o,64,"15,63",10,1
28/10/2024 18:51,m,201,"4,98",10,1
28/10/2024 18:51,o,173,"5,78",10,1
28/10/2024 18:51,[SPACE],54,"18,52",10,1
28/10/2024 18:51,q,92,"10,87",10,1
28/10/2024 18:51,u,91,"10,99",10,1
28/10/2024 18:51,e,50,20,10,1
28/10/2024 18:51,[SPACE],133,"7,52",10,1
28/10/2024 18:51,2,95,"10,53",10,1
28/10/2024 18:51,0,59,"16,95",10,1
28/10/2024 18:51,[SPACE],127,"7,87",10,1
28/10/2024 18:51,d,129,"7,75",10,1
28/10/2024 18:51,o,76,"13,16",10,1
28/10/2024 18:51,l,174,"5,75",10,1
28/10/2024 18:51,a,50,20,10,1
28/10/2024 18:51,r,132,"7,58",10,1
28/10/2024 18:51,e,174,"5,75",10,1
28/10/2024 18:51,s,81,"12,35",10,1
28/10/2024 18:51,[SPACE],109,"9,17",10,1
28/10/2024 18:51,w,347,"2,88",10,1
28/10/2024 18:51,e,110,"9,09",10,1
28/10/2024 18:51,b,227,"4,41",10,1
28/10/2024 18:51,o,46,"21,74",10,1
28/10/2024 18:51,n,401,"2,49",10,1
28/10/2024 18:51,",",141,"7,09",10,1
28/10/2024 18:51,[SPACE],140,"7,14",10,1
28/10/2024 18:51,e,97,"10,31",10,1
28/10/2024 18:51,s,100,10,10,1
28/10/2024 18:51,[SPACE],86,"11,63",10,1
28/10/2024 18:51,d,83,"12,05",10,1
28/10/2024 18:51,e,132,"7,58",10,1
28/10/2024 18:51,m,96,"10,42",10,1
28/10/2024 18:51,a,82,"12,19",10,1
28/10/2024 18:51,s,78,"12,82",10,1
28/10/2024 18:51,i,100,10,10,1
28/10/2024 18:51,a,86,"11,63",10,1
28/10/2024 18:51,d,101,"9,9",10,1
28/10/2024 18:51,o,72,"13,89",10,1
28/10/2024 18:51,",",197,"5,08",10,1
28/10/2024 18:51,[SPACE],90,"11,11",10,1
28/10/2024 18:51,e,78,"12,82",10,1
28/10/2024 18:51,n,110,"9,09",10,1
28/10/2024 18:51,c,132,"7,58",10,1
28/10/2024 18:51,i,77,"12,99",10,1
28/10/2024 18:51,m,192,"5,21",10,1
28/10/2024 18:51,a,73,"13,7",10,1
28/10/2024 18:51,[SPACE],94,"10,64",10,1
28/10/2024 18:51,q,101,"9,9",10,1
28/10/2024 18:51,u,46,"21,74",10,1
28/10/2024 18:51,e,87,"11,49",10,1
28/10/2024 18:51,[SPACE],90,"11,11",10,1
28/10/2024 18:51,a,78,"12,82",10,1
28/10/2024 18:51,[SPACE],136,"7,35",10,1
28/10/2024 18:51,v,83,"12,05",10,1
28/10/2024 18:51,e,69,"14,49",10,1
28/10/2024 18:51,c,209,"4,78",10,1
28/10/2024 18:51,e,69,"14,49",10,1
28/10/2024 18:51,s,205,"4,88",10,1
28/10/2024 18:51,[SPACE],103,"9,71",10,1
28/10/2024 18:51,p,88,"11,36",10,1
28/10/2024 18:51,e,119,"8,4",10,1
28/10/2024 18:51,p,95,"10,53",10,1
28/10/2024 18:51,i,182,"5,49",10,1
28/10/2024 18:51,t,82,"12,19",10,1
28/10/2024 18:51,o,119,"8,4",10,1
28/10/2024 18:51,[SPACE],58,"17,24",10,1
28/10/2024 18:51,e,83,"12,05",10,1
28/10/2024 18:51,s,91,"10,99",10,1
28/10/2024 18:51,[SPACE],72,"13,89",10,1
28/10/2024 18:51,t,256,"3,91",10,1
28/10/2024 18:51,o,100,10,10,1
28/10/2024 18:51,d,122,"8,2",10,1
28/10/2024 18:51,o,73,"13,7",10,1
28/10/2024 18:51,[SPACE],86,"11,63",10,1
28/10/2024 18:51,p,106,"9,43",10,1
28/10/2024 18:51,e,82,"12,19",10,1
28/10/2024 18:51,n,154,"6,49",10,1
28/10/2024 18:51,d,64,"15,62",10,1
28/10/2024 18:51,e,105,"9,52",10,1
28/10/2024 18:51,j,86,"11,63",10,1
28/10/2024 18:51,o,201,"4,98",10,1
28/10/2024 18:52,",",209,"4,78",10,1
28/10/2024 18:52,[SPACE],87,"11,49",10,1
28/10/2024 18:52,y,82,"12,19",10,1
28/10/2024 18:52,o,132,"7,58",10,1
28/10/2024 18:52,[SPACE],63,"15,87",10,1
28/10/2024 18:52,c,137,"7,3",10,1
28/10/2024 18:52,r,191,"5,24",10,1
28/10/2024 18:52,e,96,"10,42",10,1
28/10/2024 18:52,o,132,"7,58",10,1
28/10/2024 18:52,[SPACE],81,"12,35",10,1
28/10/2024 18:52,q,69,"14,49",10,1
28/10/2024 18:52,u,114,"8,77",10,1
28/10/2024 18:52,e,64,"15,62",10,1
28/10/2024 18:52,[SPACE],81,"12,35",10,1
28/10/2024 18:52,l,87,"11,49",10,1
28/10/2024 18:52,o,173,"5,78",10,1
28/10/2024 18:52,[SPACE],108,"9,26",10,1
28/10/2024 18:52,v,69,"14,49",10,1
28/10/2024 18:52,o,101,"9,9",10,1
28/10/2024 18:52,y,91,"10,99",10,1
28/10/2024 18:52,[SPACE],100,10,10,1
28/10/2024 18:52,a,164,"6,1",10,1
28/10/2024 18:52,[SPACE],131,"7,63",10,1
28/10/2024 18:52,s,174,"5,75",10,1
28/10/2024 18:52,a,63,"15,87",10,1
28/10/2024 18:52,l,78,"12,82",10,1
28/10/2024 18:52,i,182,"5,49",10,1
28/10/2024 18:52,r,64,"15,62",10,1
28/10/2024 18:52,[SPACE],90,"11,11",10,1
28/10/2024 18:52,[BACKSPACE],1138,"0,88",11,1
28/10/2024 18:52,[SPACE],537,"1,86",11,1
28/10/2024 18:52,r,780,"1,28",11,1
28/10/2024 18:52,e,86,"11,63",11,1
28/10/2024 18:52,e,192,"5,21",11,1
28/10/2024 18:52,m,81,"12,35",11,1
28/10/2024 18:52,p,214,"4,67",11,1
28/10/2024 18:52,l,183,"5,46",11,1
28/10/2024 18:52,a,91,"10,99",11,1
28/10/2024 18:52,z,127,"7,87",11,1
28/10/2024 18:52,a,100,10,11,1
28/10/2024 18:52,n,114,"8,77",11,1
28/10/2024 18:52,d,118,"8,47",11,1
28/10/2024 18:52,o,105,"9,52",11,1
28/10/2024 18:52,[SPACE],113,"8,85",11,1
28/10/2024 18:52,p,133,"7,52",11,1
28/10/2024 18:52,o,173,"5,78",11,1
28/10/2024 18:52,r,59,"16,95",11,1
28/10/2024 18:52,[SPACE],109,"9,17",11,1
28/10/2024 18:52,c,146,"6,85",11,1
28/10/2024 18:52,l,59,"16,95",11,1
28/10/2024 18:52,a,142,"7,04",11,1
28/10/2024 18:52,u,150,"6,67",11,1
28/10/2024 18:52,d,127,"7,87",11,1
28/10/2024 18:52,e,155,"6,45",11,1
28/10/2024 18:52,[SPACE],141,"7,09",11,1
28/10/2024 18:52,p,50,20,11,1
28/10/2024 18:52,o,196,"5,1",11,1
28/10/2024 18:52,r,68,"14,71",11,1
28/10/2024 18:52,q,69,"14,49",11,1
28/10/2024 18:52,u,91,"10,99",11,1
28/10/2024 18:52,e,86,"11,63",11,1
28/10/2024 18:52,[SPACE],77,"12,99",11,1
28/10/2024 18:52,u,83,"12,05",11,1
28/10/2024 18:52,y,168,"5,95",11,1
28/10/2024 18:52,[SPACE],126,"7,94",11,1
28/10/2024 18:52,m,143,"6,99",11,1
28/10/2024 18:52,r,100,10,11,1
28/10/2024 18:52,k,109,"9,17",11,1
28/10/2024 18:52,",",191,"5,24",11,1
28/10/2024 18:52,[SPACE],96,"10,42",11,1
28/10/2024 18:52,e,82,"12,2",11,1
28/10/2024 18:52,s,91,"10,99",11,1
28/10/2024 18:52,o,195,"5,13",11,1
28/10/2024 18:52,[SPACE],92,"10,87",11,1
28/10/2024 18:52,e,86,"11,63",11,1
28/10/2024 18:52,s,73,"13,7",11,1
28/10/2024 18:52,t,145,"6,9",11,1
28/10/2024 18:52,´,69,"14,49",11,1
28/10/2024 18:52,a,146,"6,85",11,1
28/10/2024 18:52,[SPACE],150,"6,67",11,1
28/10/2024 18:52,m,145,"6,9",11,1
28/10/2024 18:52,u,233,"4,29",11,1
28/10/2024 18:52,y,168,"5,95",11,1
28/10/2024 18:52,[SPACE],123,"8,13",11,1
28/10/2024 18:52,p,155,"6,45",11,1
28/10/2024 18:52,o,173,"5,78",11,1
28/10/2024 18:52,t,82,"12,2",11,1
28/10/2024 18:52,e,77,"12,99",11,1
28/10/2024 18:52,n,100,10,11,1
28/10/2024 18:52,t,105,"9,52",11,1
28/10/2024 18:52,e,74,"13,51",11,1
28/10/2024 18:52,[SPACE],111,"9,01",11,1
28/10/2024 18:52,w,593,"1,69",11,1
28/10/2024 18:52,e,114,"8,77",11,1
28/10/2024 18:52,b,223,"4,48",11,1
28/10/2024 18:52,o,73,"13,7",11,1
28/10/2024 18:52,n,218,"4,59",11,1
28/10/2024 18:52,[ESC],432,"2,31",11,1
28/10/2024 18:52,[CMD (WINDOWS)],1771,"0,56",11,1
28/10/2024 18:52,d,1468,"0,68",11,1
28/10/2024 18:52,a,173,"5,78",11,1
28/10/2024 18:52,s,155,"6,45",11,1
28/10/2024 18:52,d,78,"12,82",11,1
28/10/2024 18:52,[CMD (WINDOWS)],"358,12","2,79",11,1
28/10/2024 18:52,p,"866,87","1,15",11,1
28/10/2024 18:52,e,138,"7,25",11,1
28/10/2024 18:52,p,140,"7,14",11,1
28/10/2024 18:52,e,"118,73","8,42",11,1
28/10/2024 18:52,[SPACE],"205,09","4,88",11,1
28/10/2024 18:52,a,"176,52","5,66",11,1
28/10/2024 18:52,y,"224,32","4,46",11,1
28/10/2024 18:52,u,"178,11","5,61",11,1
28/10/2024 18:52,d,"53,91","18,55",11,1
28/10/2024 18:52,a,82,"12,19",11,1
28/10/2024 18:52,m,101,"9,9",11,1
28/10/2024 18:52,e,"108,46","9,22",11,1
28/10/2024 18:52,[SPACE],"138,73","7,21",11,1
28/10/2024 18:52,t,"98,34","10,17",11,1
28/10/2024 18:52,e,"100,82","9,92",11,1
28/10/2024 18:52,[SPACE],"131,96","7,58",11,1
28/10/2024 18:52,l,142,"7,04",11,1
28/10/2024 18:52,o,"187,01","5,35",11,1
28/10/2024 18:52,[SPACE],"103,99","9,62",11,1
28/10/2024 18:52,s,"127,43","7,85",11,1
28/10/2024 18:52,u,"77,99","12,82",11,1
28/10/2024 18:52,p,"227,57","4,39",11,1
28/10/2024 18:52,l,"227,34","4,4",11,1
28/10/2024 18:52,i,"191,13","5,23",11,1
28/10/2024 18:52,c,"132,78","7,53",11,1
28/10/2024 18:52,o,"104,14","9,6",11,1
28/10/2024 18:52,[SPACE],133,"7,52",11,1
28/10/2024 18:52,n,"223,52","4,47",11,1
28/10/2024 18:52,e,"90,52","11,05",11,1
28/10/2024 18:52,a,105,"9,52",11,1
28/10/2024 18:52,[SPACE],"427,97","2,34",11,1
28/10/2024 18:52,s,"1477,26","0,68",11,1
28/10/2024 18:52,d,"90,88",11,11,1
28/10/2024 18:52,a,65,"15,38",11,1
28/10/2024 18:52,[BACKSPACE],"564,22","1,77",12,1
28/10/2024 18:52,[BACKSPACE],"163,57","6,11",13,1
28/10/2024 18:52,[BACKSPACE],"175,11","5,71",14,1
28/10/2024 18:52,p,"578,55","1,73",14,1
28/10/2024 18:52,d,95,"10,53",14,1
28/10/2024 18:52,a,119,"8,4",14,1
28/10/2024 18:52,s,118,"8,47",14,1
28/10/2024 18:52,d,96,"10,42",14,1
28/10/2024 18:52,[SPACE],"187,01","5,35",14,1
28/10/2024 18:52,p,"240,61","4,16",14,1
28/10/2024 18:52,d,"241,94","4,13",14,1
28/10/2024 18:52,[SPACE],"251,05","3,98",14,1
28/10/2024 18:52,p,"355,5","2,81",14,1
28/10/2024 18:52,e,"95,97","10,42",14,1
28/10/2024 18:52,p,132,"7,58",14,1
28/10/2024 18:52,i,"541,87","1,85",14,1
28/10/2024 18:52,t,"90,97","10,99",14,1
28/10/2024 18:52,o,"119,02","8,4",14,1
28/10/2024 18:52,[SPACE],"86,98","11,5",14,1
28/10/2024 18:52,p,"169,39","5,9",14,1
28/10/2024 18:52,o,"178,01","5,62",14,1
28/10/2024 18:52,r,57,"17,54",14,1
28/10/2024 18:52,[SPACE],73,"13,7",14,1
28/10/2024 18:52,f,"138,02","7,25",14,1
28/10/2024 18:52,a,"76,37","13,09",14,1
28/10/2024 18:52,v,"151,91","6,58",14,1
28/10/2024 18:52,o,"98,51","10,15",14,1
28/10/2024 18:52,r,83,"12,05",14,1
28/10/2024 18:52,[SPACE],87,"11,49",14,1
28/10/2024 18:52,v,"245,34","4,08",14,1
28/10/2024 18:52,e,"95,83","10,44",14,1
28/10/2024 18:52,[SPACE],100,10,14,1
28/10/2024 18:52,n,"142,02","7,04",14,1
28/10/2024 18:52,[BACKSPACE],"264,71","3,78",15,1
28/10/2024 18:52,[BACKSPACE],"126,18","7,92",16,1
28/10/2024 18:52,n,"210,41","4,75",16,1
28/10/2024 18:52,[SPACE],"86,5","11,56",16,1
28/10/2024 18:52,a,64,"15,62",16,1
28/10/2024 18:52,[SPACE],131,"7,63",16,1
28/10/2024 18:52,m,73,"13,7",16,1
28/10/2024 18:52,i,179,"5,59",16,1
28/10/2024 18:52,[SPACE],"95,01","10,53",16,1
28/10/2024 18:52,[BACKSPACE],"474,87","2,11",17,1
28/10/2024 18:52,",","181,72","5,5",17,1
28/10/2024 18:52,[SPACE],"90,29","11,08",17,1
28/10/2024 18:52,r,92,"10,87",17,1
28/10/2024 18:52,u,"131,99","7,58",17,1
28/10/2024 18:52,e,91,"10,99",17,1
28/10/2024 18:52,g,119,"8,4",17,1
28/10/2024 18:52,a,109,"9,17",17,1
28/10/2024 18:52,[SPACE],127,"7,87",17,1
28/10/2024 18:52,p,"106,05","9,43",17,1
28/10/2024 18:52,o,"176,86","5,65",17,1
28/10/2024 18:52,r,69,"14,49",17,1
28/10/2024 18:52,[SPACE],"86,02","11,62",17,1
28/10/2024 18:52,n,"114,51","8,73",17,1
28/10/2024 18:52,o,"186,65","5,36",17,1
28/10/2024 18:52,s,"92,13","10,85",17,1
28/10/2024 18:52,o,"117,52","8,51",17,1
28/10/2024 18:52,t,"81,51","12,27",17,1
28/10/2024 18:52,r,"177,93","5,62",17,1
28/10/2024 18:52,o,"109,3","9,15",17,1
28/10/2024 18:52,s,78,"12,82",17,1
28/10/2024 18:52,[SPACE],100,10,17,1
28/10/2024 18:52,p,"123,51","8,1",17,1
28/10/2024 18:52,e,91,"10,99",17,1
28/10/2024 18:52,c,"223,38","4,48",17,1
28/10/2024 18:52,a,"50,91","19,64",17,1
28/10/2024 18:52,d,126,"7,94",17,1
28/10/2024 18:52,o,"146,01","6,85",17,1
28/10/2024 18:52,r,"113,99","8,77",17,1
28/10/2024 18:52,e,"183,13","5,46",17,1
28/10/2024 18:52,s,63,"15,87",17,1
28/10/2024 18:52,[SPACE],92,"10,87",17,1
28/10/2024 18:52,p,156,"6,41",17,1
28/10/2024 18:52,e,76,"13,16",17,1
28/10/2024 18:52,p,"105,51","9,48",17,1
28/10/2024 18:52,i,205,"4,88",17,1
28/10/2024 18:52,t,"82,51","12,12",17,1
28/10/2024 18:52,o,150,"6,67",17,1
28/10/2024 18:52,[SPACE],114,"8,77",17,1
28/10/2024 18:52,t,"246,38","4,06",17,1
28/10/2024 18:52,e,"131,59","7,6",17,1
28/10/2024 18:52,[BACKSPACE],"195,97","5,1",18,1
28/10/2024 18:52,[BACKSPACE],164,"6,1",19,1
28/10/2024 18:52,p,"164,3","6,09",19,1
28/10/2024 18:52,o,"177,6","5,63",19,1
28/10/2024 18:52,r,"45,98","21,75",19,1
28/10/2024 18:52,[SPACE],77,"12,99",19,1
28/10/2024 18:52,f,114,"8,77",19,1
28/10/2024 18:52,a,64,"15,62",19,1
28/10/2024 18:52,v,146,"6,85",19,1
28/10/2024 18:52,o,95,"10,53",19,1
28/10/2024 18:52,r,111,"9,01",19,1
28/10/2024 18:52,[SPACE],81,"12,35",19,1
28/10/2024 18:52,p,83,"12,05",19,1
28/10/2024 18:52,o,"168,87","5,92",19,1
28/10/2024 18:52,r,"53,01","18,87",19,1
28/10/2024 18:52,[SPACE],65,"15,38",19,1
28/10/2024 18:52,f,"209,99","4,76",19,1
28/10/2024 18:52,a,118,"8,47",19,1
28/10/2024 18:52,v,183,"5,46",19,1
28/10/2024 18:52,o,109,"9,17",19,1
28/10/2024 18:52,r,108,"9,26",19,1
28/10/2024 18:52,",","301,67","3,31",19,1
28/10/2024 18:52,[SPACE],"167,43","5,97",19,1
28/10/2024 18:52,p,"137,11","7,29",19,1
